video_id,duration_minutes,title_length,description_length,tags_count,has_thumbnail_custom,video_quality,category,language,has_subtitles,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,promoted,upload_time,upload_day,total_views,total_views_log,engagement_rate,views_per_tag
VID01838,26,50,174.0,21.0,Sim,720p,Gaming,Português,Sim,735368,45.0,415,20,3012.0,25330,534.0,246,Não,Madrugada,Sábado,1010837,13.826290247774503,0.02803815056235575,45947.13636363636
VID00646,4,47,770.0,1.0,Sim,1080p,Gaming,Português,Sim,585302,77.0,31,27,1646.0,30567,660.0,889,Não,Manhã,Seg-Qui,806628,13.600619114159676,0.03993538533252007,403314.0
VID00004,16,50,380.0,22.0,Sim,1080p,Vlogs,Inglês,Sim,649789,46.0,213,7,7664.0,31257,3938.0,77,Não,Tarde,Sábado,1620391,14.298178653245905,0.024019511340164196,70451.78260869565
VID01819,11,22,109.0,20.0,Não,720p,Fitness,Inglês,Não,307502,43.0,461,18,4895.0,16134,992.0,44,Sim,Madrugada,Domingo,809536,13.604217758281967,0.025976608822831846,38549.333333333336
VID00468,41,23,839.0,13.0,Não,1080p,Gaming,Português,Sim,891851,61.0,41,12,6576.0,45179,4672.0,197,Não,Noite,Sexta,1301346,14.078910439841044,0.03977036084177459,92953.28571428571
VID01346,56,68,620.0,41.0,Não,720p,Gaming,Inglês,Sim,601352,4.0,55,19,3669.0,43067,1405.0,195,Não,Noite,Sábado,2213235,14.609966255913925,0.021116600812837318,52696.07142857143
VID00006,9,69,387.0,22.0,Não,720p,Gaming,Espanhol,Sim,290529,87.0,284,23,1127.0,34487,1471.0,783,Não,Tarde,Seg-Qui,622866,13.342088291832752,0.0571776272906211,27081.130434782608
VID01247,55,78,910.0,30.0,Não,720p,Gaming,Português,Sim,380019,29.0,357,2,8190.0,26225,457.0,354,Não,Noite,Sexta,562941,13.240931882276762,0.06113429293655996,18159.387096774193
VID00920,56,42,436.0,28.0,Sim,720p,Culinária,Português,Não,776927,67.0,149,14,5560.0,42285,2647.0,292,Não,Noite,Sábado,683040,13.43431016603382,0.07004714218786601,23553.103448275862
VID00548,59,30,557.0,44.0,Sim,1080p,Tecnologia,Inglês,Sim,306777,73.0,16,3,4018.0,46957,3907.0,20,Não,Noite,Seg-Qui,1186106,13.986187073694582,0.04297676598887452,26357.911111111112
VID00229,38,25,807.0,17.0,Sim,720p,Culinária,Português,Não,617269,88.0,59,25,4236.0,30564,2694.0,856,Sim,Tarde,Domingo,583957,13.277584341415935,0.05959342896822883,32442.055555555555
VID01064,41,57,982.0,4.0,Sim,4K,  Culinária,Português,Não,287704,27.0,263,15,327.0,22690,1012.0,917,Não,Madrugada,Sexta,273492,12.51903130636673,0.08415968291577085,54698.4
VID00543,20,14,748.0,6.0,Sim,720p,Gaming,Espanhol,Não,196691,81.0,365,9,300.0,17081,794.0,572,Não,Manhã,Domingo,403453,12.90781775771505,0.04308060666298181,57636.142857142855
VID00243,50,22,689.0,5.0,Não,720p,Tecnologia,Português,Não,887775,79.0,449,15,8325.0,12507,789.0,705,Não,Manhã,Sexta,890614,13.699667514305942,0.023390604683959607,148435.66666666666
VID00899,14,16,783.0,1.0,Não,720p,Vlogs,Português,Sim,67182,14.0,330,29,8595.0,1065,3338.0,709,Não,Manhã,Sexta,128237,11.761643191403866,0.07532927314269673,64118.5
VID02385,40,67,895.0,4.0,Sim,4K,Culinária,Espanhol,Sim,780307,26.0,66,22,2859.0,10846,1767.0,389,Não,Noite,Domingo,769095,13.55297107814747,0.017819645167372042,153819.0
VID01161,18,66,244.0,33.0,Não,1080p,Música,Inglês,Não,830084,119.0,2,18,4708.0,10812,4114.0,495,Não,Manhã,Sexta,3392625,15.037114810753119,0.004574628790390922,99783.08823529411
VID01875,53,22,926.0,24.0,Sim,4K,Culinária,Inglês,Não,516386,78.0,68,8,3801.0,21443,598.0,571,Não,Noite,Seg-Qui,1121918,13.930551169945405,0.022500753174474426,44876.72
VID02109,26,26,596.0,49.0,Sim,480p,Gaming,ESPANHOL,Sim,778627,11.0,138,29,9125.0,27679,4559.0,20,Não,Manhã,Seg-Qui,1509233,14.227112795310447,0.024385896677318875,30184.66
VID01729,35,34,178.0,32.0,Não,4K,Música,Inglês,Sim,62840,5.0,299,19,8418.0,20233,1610.0,895,Não,Manhã,Domingo,548169,13.214340736800297,0.05226672796163227,16611.18181818182
VID01852,8,84,381.0,8.0,Sim,1080p,Educação,Inglês,Sim,335917,101.0,85,6,5985.0,12105,513.0,196,Não,Noite,Sexta,662971,13.404488035998666,0.02728626139001555,73663.44444444444
VID00843,17,24,574.0,42.0,Sim,1080p,Fitness,Português,Não,359636,6.0,321,24,4978.0,1593,3219.0,21,Não,Noite,Sexta,295175,12.595327067590356,0.02226137037350724,6864.53488372093
VID01374,58,100,481.0,41.0,Sim,1080p,Fitness,Inglês,Sim,956517,98.0,387,16,9714.0,2883,3227.0,341,Não,Noite,Sábado,1773841,14.388658373623649,0.00710153841296937,42234.30952380953
VID02126,33,50,608.0,34.0,Não,720p,Música,Português,Não,996273,37.0,429,18,139.0,8429,2617.0,556,Sim,Madrugada,Domingo,1623315,14.299981528715588,0.005278088356234003,46380.42857142857
VID01827,20,82,435.0,8.0,Sim,1080p,Gaming,Português,Não,462442,118.0,452,10,1360.0,3410,607.0,385,Não,Tarde,Sábado,669079,13.413658913425945,0.0071292029790204145,74342.11111111111
VID01527,8,38,363.0,14.0,Sim,480p,Gaming,Português,Sim,95760,49.0,241,13,4472.0,4570,4939.0,440,Não,Manhã,Sexta,250573,12.431509565063992,0.03608529250956807,16704.866666666665
VID01606,4,60,853.0,19.0,Não,480p,Vlogs,Inglês,Sim,360355,31.0,484,20,837.0,23054,1867.0,955,Não,Manhã,Seg-Qui,886202,13.694701322982148,0.02695886490890339,44310.1
VID00277,56,100,122.0,0.0,Sim,720p,Gaming,Português,Não,135986,119.0,145,26,9778.0,41563,3013.0,360,Sim,Noite,Seg-Qui,412543,12.930098145735055,0.1244500573273574,412543.0
VID00662,24,19,581.0,42.0,Sim,1080p,Educação,Português,Sim,595296,98.0,264,15,1637.0,49696,3943.0,808,Não,Tarde,Seg-Qui,488717,13.099540914992472,0.10503624797173006,11365.511627906977
VID01869,60,30,197.0,41.0,Sim,1080p,Gaming,Inglês,Sim,850634,68.0,469,14,4721.0,35847,4718.0,109,Sim,Tarde,Seg-Qui,3256231,14.996081256637442,0.01245857557403022,77529.30952380953
VID02135,15,65,266.0,1.0,Sim,1080p,Vlogs,Português,Não,62859,103.0,312,24,2419.0,39803,4097.0,383,Não,Noite,Domingo,221763,12.309369032339038,0.1903924459896376,110881.5
VID02377,41,17,355.0,11.0,Sim,480p,Culinária,Inglês,Sim,652056,13.0,21,25,5700.0,27712,2287.0,292,Não,Tarde,Seg-Qui,1325672,14.097430812980761,0.02520382115636447,110472.66666666667
VID01902,5,52,605.0,44.0,Sim,1080p,Fitness,Português,Sim,693953,49.0,96,21,8749.0,8862,3949.0,346,Não,Noite,Sábado,569571,13.252640480568273,0.03091976241767927,12657.133333333333
VID00315,41,16,765.0,16.0,Sim,4K,Música,Português,Não,3339052,35.0,58,5,7387.0,35362,3998.0,685,Não,Tarde,Sexta,939972,13.753606430429407,0.04547901426851013,55292.470588235294
VID01467,22,37,425.0,7.0,Sim,1080p,Música,Português,Não,308579,54.0,339,1,3864.0,25270,3882.0,978,Não,Tarde,Seg-Qui,579437,13.269813947254802,0.05027984060389654,72429.625
VID01344,34,30,,,Sim,1080p,Culinária,Português,Não,246428,71.0,299,6,1375.0,14089,3039.0,83,Não,Tarde,Domingo,269761,12.505295367765772,0.057324817152961324,
VID01889,35,11,386.0,1.0,Não,4K,Tecnologia,Português,Não,156814,3.0,491,8,5043.0,31771,2546.0,443,Não,Noite,Domingo,264184,12.484404894288266,0.13934984707628018,132092.0
VID00692,50,60,677.0,16.0,Não,1080p,Educação,Português,Não,450857,117.0,471,19,5858.0,30802,2306.0,278,Não,Tarde,Seg-Qui,380790,12.850005947166268,0.0962735365949736,22399.41176470588
VID01542,31,60,646.0,28.0,Não,1080p,Vlogs,Português,Sim,447942,71.0,25,4,1042.0,15211,4418.0,622,Não,Manhã,Sexta,469100,13.05857337605591,0.03464719675975272,16175.862068965518
VID00613,35,78,956.0,17.0,Não,480p,Música,Português,Não,702016,73.0,123,4,5491.0,40903,4456.0,128,Sim,Noite,Sexta,1281962,14.063903054891815,0.03618984026047574,71220.11111111111
VID00425,31,15,874.0,40.0,Sim,1080p,Educação,Português,Não,292617,119.0,166,1,6862.0,19998,4142.0,1000,Não,Tarde,Seg-Qui,311709,12.649828547371062,0.08617011379203039,7602.658536585366
VID01578,4,21,691.0,12.0,Sim,1080p,Educação,Português,Não,745732,37.0,424,3,5324.0,35205,2308.0,393,Não,Manhã,Seg-Qui,501854,13.12606651232871,0.08075854730658717,38604.153846153844
VID00595,6,67,758.0,15.0,Sim,1080p,Gaming,Inglês,Sim,767939,48.0,304,12,6028.0,41623,3736.0,460,Não,Noite,Sábado,2854956,14.864567339662853,0.016690625004378352,178434.75
VID02496,16,49,577.0,25.0,Sim,1080p,Culinária,Espanhol,Não,436177,94.0,114,8,3454.0,29319,573.0,338,Não,Tarde,Domingo,526926,13.17481729800463,0.06219658927439527,20266.384615384617
VID01994,55,40,734.0,15.0,Não,720p,Tecnologia,Português,Sim,673995,39.0,20,9,1821.0,29586,2695.0,687,Não,Tarde,Seg-Qui,706015,13.467393179108099,0.04448489054765126,44125.9375
VID00623,6,10,326.0,6.0,Não,720p,Tecnologia,Inglês,Sim,648307,57.0,79,4,698.0,2153,3152.0,379,Sim,Manhã,Sábado,1701651,14.34711010187467,0.001675431683700124,243093.0
VID01847,27,11,777.0,47.0,Não,1080p,Culinária,Português,Não,770933,118.0,483,1,3228.0,16548,3113.0,416,Não,Noite,Sexta,642763,13.373532906298937,0.030767172348128313,13390.895833333334
VID01494,27,85,442.0,0.0,Sim,1080p,Culinária,Português,Não,811173,90.0,150,1,5713.0,35549,3062.0,386,Sim,Tarde,Sábado,727140,13.496875685440626,0.05674560607310834,727140.0
VID02315,19,83,102.0,17.0,Sim,1080p,Gaming,Espanhol,Não,267809,16.0,89,16,3911.0,31430,226.0,97,Não,Tarde,Domingo,544209,13.20709048075966,0.06494012410673106,30233.833333333332
VID00228,10,17,190.0,7.0,Sim,720p,Tecnologia,Português,Não,267153,7.0,63,1,1263.0,46923,295.0,699,Não,Noite,Sexta,379398,12.846343700738935,0.1270064681416349,47424.75
VID02141,33,69,218.0,41.0,Sim,720p,Educação,Inglês,Não,389389,115.0,146,8,5419.0,21557,4531.0,17,Não,Manhã,Domingo,893530,13.702936307999348,0.03019036853826956,21274.52380952381
VID01170,19,88,605.0,40.0,Sim,720p,  Vlogs,Inglês,Sim,806796,53.0,11,9,3254.0,47420,4928.0,206,Não,Tarde,Seg-Qui,2008210,14.51275483395455,0.025233416823937736,48980.73170731707
VID00109,26,39,332.0,20.0,Não,1080p,Música,Espanhol,Sim,590385,78.0,359,25,4977.0,7551,3958.0,388,Sim,Madrugada,Sexta,1335690,14.104959318902518,0.00937942187184152,63604.28571428572
VID01743,3,41,370.0,46.0,Não,720p,Educação,Espanhol,Sim,165532,15.0,339,24,7087.0,5135,4339.0,962,Não,Tarde,Sábado,231446,12.352106184612612,0.052807134277542064,4924.382978723404
VID00067,48,79,561.0,39.0,Sim,1080p,Música,Inglês,Sim,122021,60.0,459,12,2197.0,44535,1272.0,226,Não,Madrugada,Seg-Qui,860415,13.665171272204669,0.05431332554639331,21510.375
VID01418,21,47,250.0,34.0,Não,720p,Gaming,Português,Sim,404343,78.0,15,4,496.0,28546,1243.0,540,Não,Noite,Sábado,614240,13.328142638261431,0.04728119301901537,17549.714285714286
VID02273,54,85,978.0,50.0,Sim,480p,Vlogs,Espanhol,Sim,433182,79.0,424,17,2492.0,40518,4301.0,93,Não,Noite,Sábado,675762,13.423597701837481,0.06364666850163223,13250.235294117647
VID00025,31,56,652.0,23.0,Sim,480p,Culinária,Português,Não,132767,33.0,379,9,1201.0,9029,2157.0,636,Não,Tarde,Sábado,155712,11.95576984823519,0.0656982120838471,6488.0
VID01236,3,25,241.0,21.0,Não,1080p,Fitness,Português,Não,872331,58.0,357,2,4747.0,31419,3388.0,700,Não,Manhã,Sábado,658187,13.397245883784615,0.05494790994048804,29917.590909090908
VID02087,57,100,415.0,24.0,Sim,1080p,Culinária,Português,Não,255704,109.0,109,28,8867.0,43289,1561.0,501,Não,Madrugada,Sexta,363359,12.803149357339386,0.1435384839786547,14534.36
VID00145,56,84,474.0,3.0,Sim,1080p,Vlogs,Português,Não,914250,115.0,326,5,6539.0,28766,2154.0,74,Não,Madrugada,Domingo,837152,13.63776212846544,0.042172747601391385,209288.0
VID00537,53,16,449.0,9.0,Sim,1080p,Gaming,Inglês,Não,85649,100.0,35,22,3448.0,8937,67.0,288,Sim,Tarde,Sábado,554468,13.225766177987927,0.02233672637555278,55446.8
VID00812,40,69,989.0,1.0,Sim,1080p,Culinária,Inglês,Sim,777204,20.0,224,29,3919.0,14207,665.0,715,Não,Manhã,Sexta,1453176,14.18926275206383,0.012473368676609028,726588.0
VID01777,20,17,,48.0,Não,4K,Fitness,Português,Não,349963,32.0,346,27,7737.0,34126,2995.0,747,Não,Tarde,Domingo,413787,12.93310904435641,0.1011704089301984,8444.632653061224
VID01498,8,59,319.0,41.0,Sim,720p,Tecnologia,Português,Não,412648,28.0,34,13,3954.0,48028,966.0,288,Não,Manhã,Seg-Qui,536878,13.193528022216768,0.09682274185196636,12782.809523809523
VID00086,19,32,803.0,15.0,Sim,1080p,Tecnologia,Português,Sim,674390,61.0,242,17,7700.0,23656,3452.0,158,Não,Noite,Seg-Qui,722785,13.490868468392538,0.04338219525861771,45174.0625
VID01255,48,18,749.0,20.0,Sim,720p,Fitness,Português,Não,673689,12.0,211,9,5187.0,21315,2383.0,733,Não,Manhã,Domingo,532432,13.185212347053271,0.04977537037593533,25353.904761904763
VID02084,52,64,529.0,17.0,Sim,720p,Culinária,Inglês,Sim,224611,112.0,230,8,455.0,10091,706.0,313,Não,Noite,Domingo,554576,13.225960939973167,0.01901632959233721,30809.777777777777
VID02064,39,52,927.0,41.0,Sim,1080p,Educação,Inglês,Não,843090,107.0,356,16,7504.0,20857,3528.0,63,Não,Madrugada,Sábado,1437585,14.17847587595109,0.019728224765839932,34228.21428571428
VID02422,20,93,567.0,49.0,Sim,1080p,Vlogs,Português,Não,424101,5.0,192,12,9671.0,35763,1589.0,209,Não,Manhã,Domingo,454512,13.026981795050903,0.099962157214771,9090.24
VID01709,42,43,656.0,46.0,Sim,480p,Culinária,Português,Não,601481,53.0,164,11,7209.0,45202,1471.0,43,Não,Manhã,Sábado,574894,13.261942694408837,0.0911663715397969,12231.787234042553
VID00485,8,69,726.0,46.0,Sim,1080p,Tecnologia,Inglês,Não,970744,106.0,61,8,9783.0,24144,3106.0,966,Não,Madrugada,Domingo,2639009,14.785914404792416,0.012855962219151204,56149.12765957447
VID01655,13,17,702.0,37.0,Sim,1080p,  Gaming,Inglês,Não,471029,77.0,376,27,1202.0,14387,910.0,702,Não,Noite,Seg-Qui,1742147,14.370629392602007,0.008948154202831333,45845.97368421053
VID02245,60,74,204.0,48.0,Sim,1080p,Vlogs,Português,Não,380131,40.0,495,19,6042.0,19629,1497.0,825,Sim,Madrugada,Seg-Qui,456411,13.031151189350089,0.05624535780250695,9314.510204081633
VID02406,27,33,228.0,1.0,Não,720p,Vlogs,Português,Sim,490700,116.0,220,26,6619.0,47462,2831.0,897,Não,Manhã,Sábado,523919,13.169094279891935,0.10322397164447177,261959.5
VID00739,6,34,572.0,48.0,Não,1080p,Tecnologia,Português,Não,203449,34.0,489,5,6458.0,2978,4977.0,935,Não,Manhã,Sábado,293324,12.589036488291825,0.032169205383807666,5986.2040816326535
VID01812,20,98,571.0,7.0,Sim,4K,Gaming,Inglês,Sim,996425,85.0,443,8,6148.0,33227,4381.0,837,Sim,Tarde,Seg-Qui,3698760,15.12350845666983,0.010645459559419914,462345.0
VID02207,12,22,115.0,36.0,Sim,1080p,Fitness,Português,Sim,134830,97.0,48,11,80.0,22783,2236.0,357,Não,Manhã,Seg-Qui,234703,12.366080424727544,0.09741247448903508,6343.324324324324
VID02482,37,34,86.0,14.0,Sim,1080p,Vlogs,Português,Sim,334375,11.0,64,6,8388.0,32592,2366.0,620,Não,Noite,Sexta,390805,12.875966552154708,0.10486048029068205,26053.666666666668
VID01784,44,37,894.0,44.0,Sim,1080p,Música,Português,Não,932214,22.0,376,5,8019.0,24984,1259.0,724,Não,Noite,Domingo,1531738,14.24191424923357,0.02154611297754577,34038.62222222222
VID00363,21,90,397.0,24.0,Sim,1080p,Música,Espanhol,Não,940057,62.0,233,22,6765.0,33993,3914.0,826,Não,Noite,Seg-Qui,2060335,14.538379634261412,0.019782219881718265,82413.4
VID00750,58,98,777.0,35.0,Sim,720p,Música,Português,Não,482412,58.0,11,27,2929.0,30521,284.0,849,Não,Manhã,Domingo,839124,13.640114961241053,0.03986299998569937,23309.0
VID01848,48,25,959.0,37.0,Não,1080p,Música,Inglês,Sim,199024,114.0,339,9,2335.0,26831,3060.0,34,Sim,Madrugada,Domingo,1231851,14.024029285989302,0.023676564779344256,32417.13157894737
VID01647,6,33,195.0,16.0,Sim,1080p,Fitness,Português,Sim,450563,69.0,453,13,8169.0,9635,4089.0,566,Não,Manhã,Sábado,426737,12.963925520753417,0.04172124751310526,25102.176470588234
VID01027,31,98,147.0,7.0,Sim,480p,Educação,Português,Não,841511,120.0,140,27,1153.0,27281,403.0,803,Não,Tarde,Domingo,524143,13.169521734710363,0.05424855430674453,65517.875
VID01031,18,78,832.0,25.0,Sim,1080p,Educação,Espanhol,Sim,457867,55.0,152,28,2975.0,34496,2606.0,470,Não,Tarde,Domingo,495025,13.11236556542395,0.07569516691076209,19039.423076923078
VID01912,45,67,255.0,44.0,Sim,1080p,Fitness,Inglês,Não,39030,27.0,110,22,4823.0,48860,2872.0,860,Não,Tarde,Domingo,541933,13.202899501789354,0.09905837068419897,12042.955555555556
VID01336,52,63,866.0,20.0,Sim,1080p,Culinária,Português,Não,894584,18.0,467,13,5897.0,48170,2136.0,841,Não,Manhã,Seg-Qui,731074,13.502271332648187,0.07395557768433839,34813.04761904762
VID02078,18,51,167.0,50.0,Sim,4K,Educação,Português,Sim,904389,70.0,463,20,5067.0,40235,3464.0,123,Não,Tarde,Seg-Qui,656435,13.394580481301109,0.06901216418990457,12871.274509803921
VID01711,35,76,337.0,4.0,Sim,1080p,Vlogs,Português,Não,931700,8.0,70,9,1029.0,32076,4616.0,490,Não,Madrugada,Sábado,851672,13.6549579293234,0.03887059807061874,170334.4
VID00666,30,100,205.0,23.0,Sim,1080p,Gaming,Inglês,Sim,999996,102.0,315,20,8142.0,34529,,632,Não,Tarde,Domingo,3628749,15.104398794320977,0.011759148951883968,151197.875
VID00365,49,96,173.0,28.0,Sim,1080p,Culinária,Português,Não,613682,,356,20,,25354,4490.0,110,Não,Tarde,Seg-Qui,533069,13.18640802660723,,18381.689655172413
VID02217,36,66,302.0,7.0,Sim,1080p,Culinária,Português,Sim,575706,105.0,109,28,4717.0,40795,4220.0,375,Não,Madrugada,Seg-Qui,558383,13.232802176724658,0.08150677939693723,69797.875
VID01240,27,21,742.0,49.0,Sim,720p,Tecnologia,Português,Sim,39559,21.0,448,2,9846.0,4003,207.0,78,Não,Madrugada,Seg-Qui,125166,11.737404124630515,0.11064506335586341,2503.32
VID00078,5,98,871.0,0.0,Não,4K,Tecnologia,Português,Sim,977174,38.0,82,5,1221.0,29151,1558.0,758,Não,Manhã,Sexta,962599,13.777393235851147,0.031552079318594765,962599.0
VID00028,22,19,740.0,39.0,Não,1080p,Fitness,Espanhol,Sim,67924,68.0,19,24,5951.0,44441,4939.0,611,Não,Tarde,Sábado,299349,12.609368736353499,0.1683386281564328,7483.725
VID00474,40,50,840.0,50.0,Não,1080p,Vlogs,Português,Sim,385553,46.0,493,3,2456.0,46350,3879.0,182,Não,Tarde,Seg-Qui,481180,13.083998777681344,0.1014298183631905,9434.901960784313
VID00526,40,13,848.0,0.0,Não,1080p,Gaming,Português,Sim,797464,2.0,370,12,1060.0,4467,2408.0,942,Não,Noite,Sábado,1043034,13.857645290466865,0.00529896436741276,1043034.0
VID00726,20,86,429.0,27.0,Não,1080p,Fitness,Português,Não,166661,18.0,310,13,5994.0,46242,902.0,820,Não,Noite,Sexta,251795,12.436374514842695,0.2074544768561727,8992.67857142857
VID00056,5,70,469.0,24.0,Sim,720p,Culinária,Português,Não,876000,43.0,433,24,7026.0,13008,2729.0,304,Não,Noite,Sábado,692996,13.44878094915834,0.02890925777349364,27719.84
VID00639,36,60,242.0,31.0,Sim,720p,Gaming,Inglês,Não,112761,86.0,325,22,3289.0,41160,1348.0,97,Não,Tarde,Domingo,751749,13.530159100850776,0.059127448124307445,23492.15625
VID00303,27,80,591.0,34.0,Sim,1080p,Tecnologia,Português,Sim,625678,38.0,364,28,722.0,38694,641.0,63,Não,Tarde,Sábado,701568,13.461074534343298,0.056182722130997995,20044.8
VID00719,14,61,313.0,18.0,Sim,720p,Fitness,Espanhol,Não,523353,5.0,119,16,8640.0,3380,334.0,555,Não,Noite,Sábado,496346,13.11503055787751,0.024216977672833064,26123.473684210527
VID02191,30,49,236.0,7.0,Sim,720p,Fitness,Espanhol,Não,29653,4.0,140,29,998.0,15866,27.0,533,Não,Madrugada,Seg-Qui,95380,11.465634676175531,0.17680855525267353,11922.5
VID01915,36,62,914.0,0.0,Não,720p,Culinária,Português,Não,218829,83.0,70,9,9836.0,21263,2122.0,894,Não,Manhã,Seg-Qui,234757,12.366310475297082,0.1324731530902167,234757.0
VID00625,5,33,694.0,33.0,Não,1080p,Educação,Português,Sim,753746,36.0,171,3,6071.0,19680,2127.0,583,Não,Madrugada,Seg-Qui,499430,13.121224729390656,0.051560779288388765,14689.117647058823
VID00008,40,98,353.0,42.0,Não,1080p,Gaming,Português,Não,445829,27.0,30,2,8898.0,24866,3081.0,70,Não,Manhã,Sexta,669961,13.414976273340802,0.05039696340533255,15580.488372093023
VID01281,38,60,906.0,40.0,Sim,4K,Educação,Espanhol,Sim,412625,53.0,177,26,4065.0,46436,4388.0,395,Não,Tarde,Seg-Qui,534323,13.188757675522117,0.09451399247271781,13032.268292682927
VID00804,20,64,241.0,41.0,Sim,1080p,Culinária,Inglês,Não,6409,116.0,351,17,9579.0,38022,1627.0,592,Não,Tarde,Domingo,463720,13.047038357255747,0.10265030621927025,11040.952380952382
VID01050,49,93,322.0,36.0,Sim,720p,Música,Inglês,Sim,687020,8.0,226,16,7114.0,39136,4433.0,482,Não,Tarde,Sábado,3042345,14.928139486293258,0.015202089177920321,82225.54054054055
VID00337,13,79,900.0,39.0,Sim,1080p,Culinária,Português,Sim,265546,66.0,467,9,9089.0,42344,4422.0,833,Não,Noite,Seg-Qui,432169,12.97657430833666,0.1190113127040579,10804.225
VID01597,4,42,112.0,25.0,Sim,720p,Vlogs,Português,Não,570340,16.0,269,26,5725.0,6859,4048.0,190,Não,Tarde,Seg-Qui,535625,13.191191435310268,0.023494049008168028,20600.96153846154
VID00048,4,85,819.0,22.0,Sim,480p,Música,Português,Não,323598,105.0,477,15,3496.0,7840,3067.0,768,Não,Noite,Sábado,593693,13.2941193140935,0.019094043554497023,25812.739130434784
VID02171,33,33,569.0,39.0,Não,1080p,Vlogs,Português,Não,743446,20.0,210,3,5689.0,9238,1188.0,931,Não,Tarde,Domingo,647860,13.381431446151833,0.023040471706850245,16196.5
VID00107,25,52,189.0,44.0,Sim,480p,Culinária,Português,Não,15087,49.0,69,21,5423.0,35830,1944.0,888,Não,Madrugada,Domingo,160526,11.986217431703153,0.2569864071863748,3567.2444444444445
VID00350,21,17,892.0,17.0,Não,720p,Tecnologia,Português,Não,59369,33.0,274,5,9512.0,27116,1874.0,480,Não,Madrugada,Sexta,171868,12.054487837702727,0.21311704331230943,9548.222222222223
